Fine name,pdfsize,metadatasize,/Page,xrefLength,titlecharacters,/Encrypt,images,text,PDFHeader,obj,endobj,stream,endstream,xref,trailer,startxref,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,Class
5070,7.0,239.0,1.0,10.0,8.0,0.0,1,Yes,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
9234,2.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
4218,2.0,195.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.4,245,245,4.0,165,2,1.0,2,0.0,2,11,2,2,1,1,1,2,1,1,0.0,Malicious
9189,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.,65,76,1.0,2,2,1.0,1,0.0,12,16,1,1,2,1,1,1,1,1,0.0,Malicious
7812,2.0,180.0,0.0,3.0,0.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
214,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,141,141,1.0,2,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
9684,11.0,256.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.0,20,19,3.0,141,1,1.0,1,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
7917,17.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
7138,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,77,76,7.0,206,2,1.0,2,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
6590,14.0,371.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
9720,10.0,180.0,6.0,122.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
4012,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2977,14.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.3,51,50,3.0,141,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
5966,1.0,180.0,1.0,111113.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
9261,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,104,103,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
849,1225.0,305.0,1.0,23.0,22.0,0.0,1,No,	%PDF-1.6,4,461,4.0,165,1,0.0,1,0.0,1,1,1,1,1,1,1,1,13,1,0.0,Malicious
1024,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,217,217,6.0,206,13,4.0,12,0.0,2,2,2,1,1,1,1,1,1,1,0.0,Malicious
9646,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.6,130,129,6.0,193,8,2.0,7,0.0,2,11,1,2,2,1,1,1,1,1,0.0,Malicious
780,37.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
6522,11.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
7835,5.0,201.0,1.0,79.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
6284,1.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.4,130,129,9.0,229,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
6169,17.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,38,37,3.0,141,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
9362,31.0,249.0,2.0,29.0,0.0,0.0,2,Yes,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
2236,3.0,180.0,0.0,8.0,0.0,0.0,1,No,	%PDF-1.6,253,253,8.0,217,11,3.0,10,0.0,2,11,1,1,1,2,1,1,1,1,0.0,Malicious
6699,41.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.,65,76,1.0,2,2,1.0,1,0.0,12,16,1,1,2,1,1,1,1,1,0.0,Malicious
3811,15.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-\x07.3,4,3,3.0,141,2,1.0,2,0.0,3,2,1,2,1,1,1,1,1,1,0.0,Malicious
4496,14.0,487.0,7.0,25.0,18.0,0.0,1,Yes,	%PDF-1.4,77,76,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
915,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,186,186,8.0,217,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
9083,4.0,247.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
8693,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.7,104,103,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
6714,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
350,2.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
643,12.0,367.0,6.0,23.0,9.0,0.0,1,Yes,	%PDF-1.,65,76,1.0,2,2,1.0,1,0.0,12,16,1,1,2,1,1,1,1,1,0.0,Malicious
9271,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
8938,16.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
1266,74.0,362.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2267,1.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.,65,76,1.0,2,2,1.0,1,0.0,12,17,1,1,2,1,1,1,1,1,0.0,Malicious
976,8.0,256.0,2.0,22.0,15.0,0.0,1,Yes,	%PDF-1.0,20,19,3.0,141,1,1.0,1,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
9714,16.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,153,153,10.0,4,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
2885,5.0,180.0,1.0,8.0,0.0,0.0,1,No,	%PDF-1.3,206,206,9.0,229,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
3494,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,104,103,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
9398,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.6,153,153,10.0,4,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
5015,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
8733,9.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
6348,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,153,153,11.0,15,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
3162,13.0,180.0,1.0,348.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2065,7.0,239.0,1.0,10.0,8.0,0.0,1,Yes,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
7135,2.0,196.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,0.0,1,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
9700,14.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.,65,76,1.0,2,2,1.0,1,0.0,12,16,1,1,2,1,1,1,1,1,0.0,Malicious
1533,87.0,331.0,1.0,32.0,42.0,0.0,1,Yes,	%PDF-1.0,20,19,3.0,141,1,1.0,1,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
984,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,104,103,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
4021,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,51,50,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
7447,2.0,180.0,2.0,12.0,0.0,0.0,0,unclear,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
7022,10.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
5371,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.7,4,3,3.0,141,2,1.0,2,0.0,12,11,2,2,1,1,1,1,1,1,0.0,Malicious
754,11.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3%ï,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
7448,17.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2861,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,153,153,11.0,15,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
7975,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,51,50,3.0,141,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7142,15.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.3,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
6480,3.0,180.0,0.0,8.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
1688,76.0,328.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
7066,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
860,16.0,248.0,1.0,10.0,7.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
2696,4.0,247.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
5760,1.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
443,4.0,227.0,1.0,14.0,0.0,1.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
493,7.0,180.0,1.0,5.0,0.0,0.0,1,No,	%PDF-1.4,153,153,11.0,15,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
5178,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.1,51,50,2.0,98,2,1.0,2,0.0,12,16,2,2,1,1,1,1,1,1,0.0,Malicious
8473,16.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.5,27,26,53.0,184,16,6.0,12,5.0,12,11,19,1,1,1,1,1,1,1,0.0,Malicious
2742,2.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.3,51,50,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
759,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,38,37,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
6953,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,90,103,8.0,217,2,1.0,2,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
683,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,51,50,3.0,141,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7195,5.0,180.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
415,7.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
2248,17.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.7,104,103,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7504,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
3082,73.0,365.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
9933,3.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
6049,154.0,180.0,1.0,6.0,0.0,0.0,1,No,	%PDF-\x07.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2581,6.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
9092,15.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.3,226,226,10.0,4,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
6337,14.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
2916,1.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.6,40,39,14.0,45,11,3.0,10,0.0,12,16,1,1,4,1,1,1,1,1,0.0,Malicious
9510,5.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
6516,56.0,256.0,1.0,69.0,0.0,0.0,19,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
3956,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,245,245,4.0,165,2,1.0,2,0.0,2,11,2,2,1,1,1,2,1,1,0.0,Malicious
8622,14.0,256.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.0,20,19,3.0,141,1,1.0,1,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
9339,1.0,180.0,1.0,111113.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
1483,9.0,294.0,1.0,10.0,19.0,0.0,1,Yes,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
5991,16.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,165,165,6.0,193,2,1.0,1,0.0,12,12,2,5,1,1,1,1,1,1,0.0,Malicious
4014,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,38,37,3.0,141,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
6961,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.7,117,116,3.0,141,2,1.0,2,0.0,16,23,1,2,1,1,1,1,1,1,0.0,Malicious
6452,355.0,226.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.3,51,50,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
7507,14.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.3,142,142,6.0,193,8,2.0,7,0.0,12,23,1,1,1,1,6,1,1,1,0.0,Malicious
2050,4.0,242.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
3423,14.0,371.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
2345,13.0,517.0,6.0,23.0,10.0,0.0,1,Yes,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
9205,5.0,247.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.3,165,165,7.0,206,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
3511,7.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
7196,14.0,257.0,1.0,16.0,0.0,0.0,2,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
4743,14.0,256.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.3,38,37,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2180,7.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
2095,15.0,371.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
4140,14.0,298.0,1.0,10.0,15.0,0.0,1,Yes,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
7426,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
4653,15.0,251.0,1.0,16.0,0.0,0.0,0,unclear,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
8588,10.0,180.0,31.0,70.0,0.0,0.0,1,No,	%PDF-1.4,4,3,2.0,98,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7033,7.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
9699,7.0,239.0,1.0,10.0,8.0,0.0,1,Yes,	%PDF-1.3,65,64,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
7676,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-\x07.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
6208,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,141,141,1.0,2,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2446,44.0,180.0,1.0,12.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
8818,76.0,363.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
6665,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.3,20,19,4.0,165,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
5054,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,186,186,1.0,2,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
9081,15.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,130,129,7.0,206,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7429,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,77,76,7.0,206,2,1.0,2,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
8783,13.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,153,153,11.0,15,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
6783,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,51,50,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
7483,14.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
4257,648.0,226.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,77,76,2.0,98,2,1.0,2,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
9408,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.6,77,76,12.0,26,1,0.0,7,4.0,1,1,2,1,1,1,1,1,1,1,0.0,Malicious
5664,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,142,142,6.0,193,8,2.0,7,0.0,12,23,1,1,1,1,6,1,1,1,0.0,Malicious
8858,13.0,180.0,1.0,348.0,0.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,2,2,1,2,1,1,2,1,2,1,0.0,Malicious
405,14.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.4,104,103,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
7348,2.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.1,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
4696,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.6,3,1,1.0,1,1,0.0,1,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Malicious
9435,4.0,216.0,1.0,28.0,0.0,0.0,1,No,	%PDF-1.4,4,3,2.0,98,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2526,13.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,130,129,9.0,229,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
3129,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,65,64,6.0,193,2,1.0,2,0.0,16,23,1,1,1,1,1,1,1,1,0.0,Malicious
9188,2.0,256.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
7822,5.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,130,129,9.0,229,2,1.0,2,0.0,1,1,1,1,2,1,1,1,17,2,0.0,Malicious
6213,305.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
2421,78.0,326.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
9266,1.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.,65,76,1.0,2,2,1.0,1,0.0,12,16,1,1,2,1,1,1,1,1,0.0,Malicious
8308,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,130,129,9.0,229,2,1.0,2,0.0,24,28,1,1,1,1,1,1,1,1,0.0,Malicious
5013,1.0,180.0,1.0,111612.0,0.0,0.0,1,No,	%PDF-1.3,51,50,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
7006,17.0,383.0,9.0,29.0,19.0,0.0,1,Yes,	%PDF-1.3,4,3,3.0,141,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
8369,21.0,256.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
9463,38.0,256.0,1.0,28.0,0.0,0.0,43,No,	%PDF-1.3,226,226,10.0,4,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
3009,6.0,256.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.4,217,217,10.0,4,2,1.0,2,0.0,24,28,1,1,2,1,1,1,1,1,0.0,Malicious
7176,12.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.5,77,76,2.0,98,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
1208,17.0,251.0,1.0,10.0,7.0,0.0,1,No,	%PDF-1.4,206,206,1.0,2,2,1.0,2,0.0,2,2,1,2,1,1,1,1,1,1,0.0,Malicious
1083,6.0,256.0,2.0,19.0,0.0,0.0,1,No,	%PDF-1.7,90,89,2.0,98,2,1.0,2,0.0,16,23,1,2,1,1,1,1,1,1,0.0,Malicious
2488,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.5,117,116,3.0,141,2,1.0,2,0.0,12,16,1,2,2,1,1,1,1,1,0.0,Malicious
4449,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,245,245,17.0,74,1,0.0,10,6.0,2,11,1,1,2,1,1,1,1,1,0.0,Malicious
